date,A,AA,AAPL,ABC,ABT,ACE,ACS,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,AKS,ALL,ALTR,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AOC,AON,APA,APC,APD,APH,APOL,ARG,ATI,AVB,AVP,AVY,AXP,AYE,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDK,BDX,BEN,BF.B,BHI,BIG,BIIB,BJS,BK,BLL,BMC,BMS,BMY,BNI,BRCM,BRK.B,BSX,BTU,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBE,CBG,CBS,CCE,CCL,CEG,CELG,CEPH,CERN,CF,CFN,CHK,CHRW,CI,CIEN,CINF,CL,CLF,CLX,CMA,CMCSA,CME,CMI,CMS,CNP,CNX,COF,COG,COH,COL,COP,COST,CPB,CPWR,CRM,CSC,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVG,CVH,CVS,CVX,D,DD,DE,DELL,DF,DFS,DGX,DHI,DHR,DIS,DISCA,DNB,DNR,DO,DOV,DOW,DPS,DRI,DTE,DTV,DUK,DV,DVA,DVN,DYN,EBAY,ECL,ED,EFX,EIX,EK,EL,EMC,EMN,EMR,EOG,EP,EQR,EQT,ERTS,ESRX,ESV,ETFC,ETFCD,ETN,ETR,EXC,EXPD,EXPE,F,FAST,FCX,FDO,FDX,FE,FHN,FII,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FO,FPL,FRX,FSLR,FTI,FTR,GAS,GCI,GD,GE,GENZ,GILD,GIS,GLW,GME,GNW,GOOG,GPC,GPS,GR,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HCN,HCP,HD,HES,HIG,HNZ,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IRM,ISRG,ITT,ITW,IVZ,JAVA,JBL,JCI,JCP,JDSU,JEC,JNJ,JNPR,JNS,JPM,JWN,K,KBH,KEY,KFT,KG,KIM,KLAC,KMB,KMX,KO,KR,KSS,L,LEG,LEN,LH,LIFE,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LSI,LTD,LUK,LUV,LXK,M,MA,MAR,MAS,MAT,MBI,MCD,MCHP,MCK,MCO,MDP,MDT,MEE,MET,MFE,MHP,MHS,MI,MIL,MJN,MKC,MMC,MMM,MO,MOLX,MON,MOT,MRK,MRO,MS,MSFT,MTB,MTW,MU,MUR,MWV,MWW,MYL,NBL,NBR,NDAQ,NEE,NEM,NI,NKE,NOC,NOV,NOVL,NRG,NSC,NSM,NTAP,NTRS,NU,NUE,NVDA,NVLS,NWL,NWSA,NYT,NYX,ODP,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBG,PBI,PCAR,PCG,PCL,PCLN,PCP,PCS,PDCO,PEG,PEP,PFE,PFG,PG,PGN,PGR,PH,PHM,PKI,PLD,PLL,PM,PNC,PNW,POM,PPG,PPL,PRU,PSA,PTV,PWR,PX,PXD,Q,QCOM,QEP,QLGC,R,RAI,RDC,RF,RHI,RHT,RL,ROK,ROP,ROST,RRC,RRD,RSG,RSH,RTN,RX,S,SAI,SBUX,SCG,SCHW,SE,SEE,SGP,SHLD,SHW,SIAL,SII,SJM,SLB,SLE,SLM,SNA,SNDK,SNI,SO,SPG,SPLS,SRCL,SRE,STI,STJ,STR,STT,STZ,SUN,SVU,SWK,SWN,SWY,SYK,SYMC,SYY,T,TAP,TDC,TE,TEG,TER,TGT,THC,TIE,TIF,TJX,TLAB,TMK,TMO,TROW,TRV,TSN,TSO,TSS,TWC,TWX,TXN,TXT,UNH,UNM,UNP,UPS,URBN,USB,UTX,V,VAR,VFC,VIA,VIA.B,VLO,VMC,VNO,VRSN,VTR,VZ,WAG,WAT,WDC,WEC,WFC,WFMI,WFR,WHR,WIN,WLP,WM,WMB,WMT,WPI,WPO,WU,WY,WYE,WYN,WYNN,X,XEL,XL,XLNX,XOM,XRAY,XRX,XTO,YHOO,YUM,ZION,ZMH
2009-08-21,34758.0,338295.0,148597.0,33179.0,84699.0,,17241.0,51086.0,64696.0,40472.0,41981.0,38523.0,13171.0,39739.0,55350.0,60724.0,58637.0,19968.0,493973.0,36058.0,8827.0,44253.0,53273.0,39759.0,54580.0,159825.0,201395.0,66052.0,23186.0,31521.0,61312.0,22686.0,21641.0,20902.0,,36404.0,54830.0,13265.0,12561.0,17593.0,,28354.0,20563.0,29949.0,14079.0,122772.0,19106.0,5204.0,55298.0,2365971.0,24672.0,36816.0,89082.0,45468.0,10229.0,11891.0,21571.0,19169.0,4591.0,50370.0,15682.0,22433.0,78552.0,104719.0,10099.0,22812.0,7200.0,132006.0,22948.0,67027.0,,100808.0,44917.0,20949.0,13668188.0,51606.0,40015.0,53861.0,47696.0,123299.0,24632.0,10418.0,42198.0,79639.0,27224.0,43249.0,23645.0,30827.0,13740.0,,6987.0,,106618.0,24112.0,42138.0,43326.0,15811.0,29555.0,,10172.0,33497.0,262324.0,7090.0,24132.0,32735.0,27837.0,24594.0,88939.0,18690.0,32930.0,7625.0,157013.0,39747.0,11852.0,26835.0,95535.0,9223.0,565934.0,40267.0,9598.0,18835.0,40725.0,20792.0,10724.0,14923.0,101016.0,152660.0,31050.0,77618.0,52459.0,291858.0,28269.0,68713.0,11251.0,75726.0,22250.0,137256.0,,5974.0,32357.0,17026.0,12658.0,149703.0,29260.0,27088.0,8535.0,117775.0,68728.0,7309.0,4921.0,66859.0,92725.0,160012.0,23572.0,22504.0,11001.0,49238.0,56307.0,15230.0,217523.0,8880.0,60710.0,21802.0,97347.0,44550.0,10987.0,54170.0,31599.0,14163.0,445988.0,,13558.0,10971.0,63377.0,26443.0,31822.0,552832.0,12913.0,160149.0,22448.0,29668.0,17014.0,23202.0,10643.0,28481.0,12086.0,206463.0,17067.0,29153.0,13092.0,,7025.0,26649.0,29519.0,,9661.0,39595.0,3702.0,75132.0,42043.0,906182.0,55044.0,79959.0,25547.0,138382.0,74033.0,169034.0,35643.0,7408.0,173012.0,13126.0,104195.0,62953.0,5729.0,238374.0,15448.0,22315.0,264829.0,66771.0,28460.0,39569.0,186679.0,66072.0,151653.0,25661.0,27102.0,57904.0,32391.0,,189360.0,26362.0,5094.0,16076.0,6236.0,113760.0,8299.0,13999.0,83077.0,18903.0,6457.0,51018.0,551632.0,134307.0,80072.0,79450.0,18002.0,5142.0,16698.0,36944.0,33241.0,148943.0,48010.0,73473.0,33276.0,75403.0,19594.0,125944.0,98002.0,24338.0,428635.0,34141.0,14898.0,34971.0,273896.0,115967.0,43342.0,97256.0,31483.0,23942.0,,88252.0,79151.0,26987.0,23615.0,11966.0,65023.0,8323.0,12908.0,9897.0,31655.0,57282.0,21171.0,34655.0,89891.0,11597.0,184627.0,77193.0,81071.0,12287.0,154478.0,17203.0,111956.0,15444.0,45077.0,64964.0,22771.0,43526.0,76711.0,36996.0,22790.0,41172.0,3717.0,98379.0,36190.0,60500.0,25919.0,23309.0,25662.0,75662.0,5333.0,,4501.0,37290.0,43246.0,170661.0,12979.0,38568.0,230785.0,207278.0,50219.0,242938.0,690189.0,8852.0,30465.0,201940.0,11648.0,18428.0,14076.0,50000.0,19399.0,95408.0,24299.0,,59652.0,26287.0,56393.0,31694.0,55337.0,24615.0,,28144.0,106999.0,148347.0,24025.0,15867.0,45679.0,151858.0,38231.0,41931.0,154908.0,8222.0,27067.0,82007.0,14575.0,,18717.0,296442.0,18514.0,55331.0,38451.0,37083.0,43326.0,14134.0,47939.0,23508.0,25011.0,,7841.0,44906.0,16349.0,32379.0,88900.0,648120.0,47727.0,132748.0,23402.0,37329.0,18729.0,89369.0,12181.0,114477.0,5735.0,73369.0,51936.0,7947.0,23617.0,11416.0,21867.0,50637.0,25288.0,16139.0,18556.0,19511.0,17207.0,169109.0,207027.0,,35941.0,7524.0,13298.0,35439.0,523531.0,10365.0,13278.0,15914.0,12781.0,,,27841.0,21625.0,19007.0,39983.0,44361.0,22659.0,287686.0,,94353.0,6378.0,136181.0,30586.0,11609.0,149000.0,27132.0,10285.0,7350.0,58000.0,25558.0,133683.0,52667.0,40119.0,4579.0,63291.0,5656.0,75562.0,41987.0,100245.0,6530.0,13729.0,134655.0,23219.0,14511.0,52888.0,22110.0,47568.0,30523.0,5430.0,59554.0,47963.0,19429.0,99138.0,46917.0,308334.0,8440.0,10307.0,12719.0,5438.0,51597.0,60965.0,75557.0,18571.0,30635.0,37854.0,71188.0,10646.0,35681.0,19166.0,57274.0,26179.0,43176.0,14471.0,36655.0,80732.0,106674.0,45236.0,81828.0,38155.0,36110.0,51576.0,,161064.0,68239.0,,36176.0,7829.0,395.0,,131398.0,7951.0,31362.0,58667.0,30776.0,140342.0,78579.0,9785.0,40930.0,6638.0,511377.0,23724.0,38055.0,26142.0,32215.0,44610.0,23951.0,42530.0,210943.0,7160.0,1105.0,61370.0,19789.0,144813.0,28391.0,44563.0,96678.0,34085.0,85971.0,71158.0,261666.0,9849.0,42005.0,55384.0,235459.0,31962.0,69225.0,20925.0
2009-08-24,22247.0,307627.0,145331.0,31084.0,92196.0,,9765.0,47371.0,58686.0,59279.0,31593.0,35802.0,11329.0,19207.0,79512.0,59234.0,32212.0,13688.0,310505.0,36929.0,8435.0,36359.0,77016.0,33114.0,42059.0,217018.0,497549.0,53003.0,23018.0,21680.0,47233.0,23886.0,22779.0,26535.0,,29294.0,51485.0,8215.0,12994.0,22681.0,,24769.0,17005.0,17640.0,7211.0,143630.0,14767.0,5927.0,61579.0,3166397.0,23555.0,33723.0,96901.0,65753.0,11512.0,12658.0,17447.0,12655.0,3185.0,33722.0,30577.0,16928.0,51340.0,96217.0,10060.0,16982.0,6019.0,67803.0,25972.0,54770.0,,78794.0,53606.0,18541.0,12022749.0,38851.0,29586.0,30839.0,38371.0,97733.0,17490.0,10132.0,29638.0,90426.0,32323.0,29139.0,19141.0,26890.0,11699.0,,10326.0,,138358.0,13631.0,32668.0,47437.0,13681.0,17282.0,,6431.0,26876.0,187294.0,10267.0,14451.0,39461.0,27896.0,22554.0,94683.0,12772.0,44338.0,11344.0,170493.0,28395.0,9669.0,21930.0,43885.0,6747.0,527027.0,60517.0,6670.0,25553.0,28948.0,11744.0,6922.0,16316.0,79712.0,97489.0,23264.0,46045.0,45576.0,365918.0,19673.0,106455.0,8301.0,71231.0,25612.0,93563.0,,4038.0,26821.0,15508.0,11993.0,80972.0,25710.0,30010.0,6871.0,87642.0,46380.0,4488.0,4456.0,28812.0,99800.0,106303.0,14624.0,15896.0,8365.0,28482.0,34305.0,7511.0,157865.0,9531.0,54863.0,13652.0,169455.0,34075.0,11831.0,56358.0,24713.0,14271.0,461248.0,,7438.0,11697.0,30884.0,17571.0,31582.0,935814.0,8245.0,146568.0,17908.0,18280.0,12781.0,27079.0,5574.0,25462.0,11608.0,250755.0,14030.0,20859.0,15198.0,,4748.0,14209.0,12791.0,,9931.0,26873.0,3340.0,65026.0,17813.0,855979.0,22258.0,59656.0,15760.0,82482.0,73746.0,176856.0,24593.0,8467.0,86390.0,7718.0,91570.0,66892.0,5183.0,151462.0,14840.0,29050.0,275755.0,62582.0,18968.0,40083.0,162378.0,38788.0,195059.0,25548.0,26904.0,78997.0,26485.0,,151223.0,17430.0,6626.0,9916.0,4799.0,105059.0,7891.0,21121.0,63650.0,19766.0,3827.0,40054.0,387095.0,51358.0,93921.0,64236.0,5073.0,5700.0,9267.0,38106.0,29667.0,77967.0,35844.0,50811.0,28241.0,44480.0,12144.0,105006.0,91692.0,28552.0,403851.0,47777.0,11628.0,30010.0,258109.0,99240.0,31618.0,71821.0,27935.0,20966.0,,108723.0,78172.0,28483.0,20621.0,13918.0,75005.0,4947.0,9469.0,4967.0,24288.0,56029.0,12272.0,40851.0,81601.0,25859.0,137802.0,55204.0,38253.0,5259.0,123734.0,21435.0,78119.0,11757.0,41449.0,40081.0,15990.0,51009.0,66395.0,24576.0,18954.0,41548.0,4191.0,63987.0,35574.0,58298.0,18800.0,37296.0,23109.0,91649.0,3409.0,,3175.0,36500.0,25080.0,167211.0,14393.0,26256.0,216654.0,135760.0,40953.0,162842.0,541808.0,10696.0,35901.0,106520.0,17444.0,22530.0,13062.0,78940.0,12680.0,75552.0,22081.0,,65111.0,16510.0,38094.0,24571.0,46041.0,25792.0,,26302.0,80190.0,115438.0,17473.0,7697.0,42712.0,115369.0,72446.0,38348.0,94231.0,9303.0,29183.0,77706.0,21318.0,,20537.0,222187.0,16772.0,47930.0,21533.0,37226.0,12736.0,14821.0,23583.0,22457.0,23597.0,,8674.0,29858.0,13640.0,24964.0,56899.0,311714.0,50478.0,117818.0,11330.0,25499.0,10779.0,75330.0,8922.0,124638.0,5157.0,63905.0,78745.0,5617.0,17952.0,9693.0,21832.0,42254.0,19051.0,13791.0,18011.0,17170.0,22818.0,118923.0,116223.0,,33372.0,6208.0,21211.0,42906.0,497067.0,7437.0,10450.0,12367.0,7810.0,,,21768.0,19892.0,11271.0,34574.0,51683.0,18686.0,397348.0,,109927.0,7546.0,80486.0,25770.0,7169.0,93485.0,32332.0,10838.0,4950.0,34660.0,10239.0,93257.0,63485.0,85471.0,4503.0,55042.0,3714.0,26806.0,35436.0,131342.0,4926.0,9800.0,189827.0,13988.0,11701.0,42825.0,22376.0,33144.0,23104.0,7296.0,43184.0,51197.0,18951.0,58809.0,35804.0,179959.0,5786.0,10607.0,13995.0,5223.0,54160.0,65388.0,61174.0,17570.0,24239.0,39256.0,71138.0,8553.0,30035.0,16813.0,43611.0,44248.0,45027.0,6238.0,27415.0,91495.0,107954.0,56599.0,119079.0,36537.0,28100.0,25649.0,,162892.0,57567.0,,16779.0,9245.0,622.0,,122894.0,7673.0,29243.0,41817.0,28192.0,86070.0,44051.0,5866.0,29269.0,6711.0,516422.0,14343.0,29041.0,18641.0,25749.0,27609.0,16000.0,40754.0,116200.0,9200.0,918.0,47094.0,13971.0,71082.0,30507.0,36716.0,104371.0,17802.0,94850.0,57075.0,256036.0,6499.0,45643.0,37588.0,261709.0,32212.0,66800.0,21776.0
2009-08-25,30891.0,246836.0,115840.0,18321.0,69281.0,,8212.0,38613.0,51873.0,58042.0,32324.0,29851.0,16420.0,28073.0,69468.0,83075.0,39874.0,14321.0,176934.0,28050.0,10274.0,35825.0,78232.0,31966.0,48539.0,217652.0,280649.0,61508.0,26958.0,23387.0,47945.0,30200.0,27530.0,16592.0,,29488.0,48469.0,7509.0,10476.0,21876.0,,27416.0,12659.0,31259.0,11131.0,113895.0,23247.0,8689.0,82480.0,2388167.0,27671.0,41393.0,73940.0,80634.0,21095.0,11353.0,15361.0,14882.0,2523.0,37947.0,70399.0,19655.0,51241.0,85207.0,6201.0,18314.0,4422.0,139583.0,21324.0,68298.0,,96902.0,55499.0,20188.0,9731650.0,46413.0,35883.0,58635.0,42284.0,95762.0,27624.0,26826.0,43775.0,102461.0,29834.0,53427.0,11830.0,34095.0,19451.0,,4896.0,,99893.0,13025.0,37459.0,41321.0,16846.0,21285.0,,11838.0,39257.0,264942.0,5528.0,20768.0,28166.0,17638.0,23843.0,77773.0,13873.0,51933.0,12374.0,117706.0,62594.0,11745.0,24641.0,30691.0,8586.0,284097.0,49520.0,11827.0,32392.0,46711.0,23110.0,6236.0,20853.0,151259.0,113940.0,25136.0,53206.0,51042.0,261958.0,17852.0,76030.0,14972.0,62617.0,24050.0,114278.0,,4558.0,57609.0,18404.0,16793.0,151784.0,29305.0,21703.0,7031.0,91560.0,49434.0,5696.0,4601.0,37209.0,105566.0,107875.0,17624.0,13403.0,9310.0,21646.0,89693.0,8682.0,150594.0,8308.0,87472.0,19067.0,118005.0,48859.0,9629.0,91485.0,31255.0,19423.0,266104.0,,10863.0,16721.0,38367.0,26036.0,33973.0,535456.0,16028.0,157136.0,18976.0,27197.0,16309.0,29104.0,6929.0,24190.0,14434.0,204158.0,10422.0,22808.0,12942.0,,7771.0,19971.0,35004.0,,11411.0,34559.0,3683.0,60336.0,19038.0,771192.0,55851.0,57964.0,15805.0,100024.0,68326.0,175789.0,23430.0,10075.0,114317.0,12499.0,91259.0,47703.0,5731.0,152467.0,42534.0,21046.0,134976.0,130930.0,18082.0,33172.0,218487.0,34608.0,195216.0,26764.0,29930.0,50458.0,28969.0,,180935.0,28786.0,5064.0,8816.0,6976.0,94758.0,6155.0,20256.0,46537.0,16747.0,2978.0,31729.0,620600.0,47100.0,82692.0,46042.0,7135.0,3852.0,10411.0,40427.0,50657.0,51361.0,26991.0,46825.0,51072.0,33753.0,16017.0,108114.0,76780.0,30318.0,348356.0,54905.0,13249.0,38776.0,136818.0,76726.0,42799.0,88758.0,42491.0,18421.0,,107140.0,86830.0,50609.0,27571.0,12798.0,80614.0,7440.0,15330.0,7239.0,29251.0,53690.0,16306.0,53641.0,75939.0,15276.0,352830.0,60206.0,48776.0,7705.0,98427.0,39186.0,140953.0,14855.0,50622.0,42312.0,25516.0,50246.0,74463.0,23263.0,21559.0,20364.0,6017.0,103687.0,61935.0,68468.0,11175.0,33006.0,22588.0,77928.0,3552.0,,4585.0,34488.0,34419.0,191191.0,13021.0,39496.0,141223.0,191617.0,42505.0,153082.0,439802.0,8121.0,106365.0,161265.0,14091.0,15931.0,11135.0,66126.0,11485.0,56677.0,21791.0,,47234.0,23568.0,45812.0,21322.0,46753.0,18256.0,,24399.0,52012.0,84052.0,16627.0,8395.0,39914.0,111026.0,86393.0,48336.0,139578.0,12966.0,30513.0,69742.0,23706.0,,20541.0,306004.0,28294.0,50370.0,26201.0,26867.0,15834.0,11872.0,31615.0,16415.0,19864.0,,9784.0,38217.0,16007.0,20697.0,58226.0,406791.0,34908.0,126991.0,11887.0,31561.0,15359.0,94749.0,9159.0,165481.0,5651.0,95069.0,72393.0,6417.0,18712.0,13156.0,13446.0,48894.0,23716.0,18713.0,22413.0,11764.0,19510.0,222035.0,214903.0,,23017.0,5949.0,18833.0,29757.0,444008.0,7277.0,11788.0,7180.0,13504.0,,,23210.0,23189.0,13453.0,26384.0,33091.0,20810.0,659566.0,,99323.0,8620.0,116465.0,31733.0,16527.0,162091.0,16757.0,22479.0,5631.0,45584.0,10640.0,96159.0,74763.0,78310.0,4823.0,75574.0,5875.0,42488.0,26401.0,183041.0,5716.0,14106.0,102713.0,16751.0,8491.0,42623.0,28250.0,21905.0,34725.0,5435.0,46702.0,49514.0,23343.0,86199.0,48111.0,254772.0,7407.0,15615.0,16787.0,5800.0,23216.0,110871.0,60841.0,20993.0,23194.0,69248.0,76219.0,10631.0,33799.0,18832.0,51201.0,46064.0,35161.0,8814.0,28406.0,66582.0,99123.0,58474.0,102078.0,46400.0,28930.0,41658.0,,132451.0,67984.0,,17769.0,8234.0,707.0,,103726.0,8445.0,22711.0,45507.0,20439.0,102077.0,92867.0,9567.0,33457.0,6013.0,427889.0,34061.0,48994.0,18127.0,42563.0,41728.0,16252.0,51615.0,165835.0,11906.0,590.0,67290.0,17749.0,137118.0,29570.0,38030.0,99585.0,22083.0,70456.0,52132.0,211849.0,7968.0,65192.0,66748.0,228505.0,38307.0,57468.0,23235.0
2009-08-26,33334.0,286577.0,108570.0,20001.0,65988.0,,11869.0,40547.0,40096.0,72002.0,36709.0,26081.0,14403.0,35491.0,70748.0,65465.0,37318.0,9593.0,274354.0,24575.0,8892.0,46480.0,72673.0,33747.0,42058.0,237502.0,206861.0,61767.0,25944.0,41912.0,36137.0,23769.0,24163.0,16477.0,,32320.0,59594.0,8823.0,13154.0,16995.0,,19778.0,12625.0,44696.0,9248.0,93403.0,22965.0,6983.0,39559.0,2038459.0,26401.0,57998.0,59147.0,54103.0,12723.0,11012.0,24331.0,15978.0,5851.0,25650.0,35905.0,19204.0,53892.0,78081.0,9553.0,18548.0,5303.0,125084.0,22431.0,66871.0,,105135.0,48350.0,16306.0,7213295.0,35907.0,27394.0,57815.0,27577.0,79038.0,28320.0,23542.0,28854.0,99000.0,43741.0,35685.0,16113.0,27210.0,13783.0,,6726.0,,82364.0,12938.0,31126.0,32413.0,9556.0,19041.0,,10608.0,20120.0,238756.0,10675.0,25463.0,34301.0,33224.0,25207.0,65684.0,8019.0,26968.0,8536.0,155404.0,55748.0,8963.0,19479.0,14247.0,9192.0,335850.0,74307.0,10256.0,30307.0,52738.0,20275.0,5755.0,13534.0,129840.0,72407.0,33481.0,46696.0,46971.0,191922.0,24255.0,84906.0,15693.0,166528.0,16441.0,105881.0,,4202.0,17975.0,21685.0,11943.0,114508.0,27143.0,16730.0,6595.0,70712.0,44862.0,3601.0,6221.0,34269.0,68302.0,162284.0,15203.0,15091.0,8936.0,23382.0,295656.0,10118.0,272124.0,7095.0,68849.0,18027.0,66998.0,35345.0,7430.0,53490.0,28527.0,16893.0,592350.0,,9026.0,12792.0,35704.0,11698.0,24528.0,445021.0,11183.0,178113.0,43756.0,20584.0,15541.0,29831.0,5968.0,22744.0,10072.0,180503.0,9746.0,21711.0,9731.0,,6379.0,30759.0,12488.0,,7126.0,31878.0,2069.0,141631.0,22353.0,666414.0,33921.0,50098.0,21007.0,82382.0,50907.0,121111.0,19884.0,8029.0,97602.0,11425.0,83274.0,42978.0,5101.0,129740.0,18381.0,21950.0,121373.0,115596.0,17011.0,28628.0,156083.0,42166.0,328554.0,19939.0,32482.0,45378.0,25772.0,,142640.0,24200.0,5880.0,7180.0,6776.0,120288.0,7083.0,22064.0,45162.0,14481.0,3563.0,49215.0,615875.0,44970.0,82929.0,68224.0,12280.0,3155.0,14819.0,26640.0,58596.0,81984.0,17269.0,44113.0,54942.0,35784.0,23457.0,108654.0,100942.0,21900.0,319083.0,30095.0,15931.0,36313.0,142834.0,82625.0,17215.0,79421.0,43772.0,23495.0,,67959.0,98750.0,29331.0,20898.0,21416.0,106601.0,11149.0,11298.0,8445.0,28778.0,53926.0,16259.0,42007.0,44804.0,12423.0,171468.0,42306.0,31537.0,12916.0,76200.0,43924.0,92311.0,12917.0,40015.0,46269.0,16455.0,31679.0,82587.0,32306.0,18226.0,16675.0,3433.0,78006.0,36349.0,59073.0,17067.0,49463.0,25093.0,76069.0,4027.0,,3260.0,26992.0,47036.0,135167.0,9659.0,31824.0,179730.0,99599.0,46064.0,151377.0,410790.0,7088.0,39510.0,161880.0,17453.0,15573.0,28561.0,65222.0,14288.0,43907.0,21475.0,,41414.0,24527.0,33498.0,27228.0,49025.0,24169.0,,30679.0,80910.0,50894.0,21109.0,9187.0,42960.0,108580.0,82026.0,48283.0,133600.0,10323.0,34415.0,47109.0,19624.0,,18521.0,187793.0,18938.0,49365.0,31806.0,26223.0,35358.0,13169.0,22902.0,21460.0,22492.0,,12597.0,64812.0,8403.0,15756.0,73967.0,365275.0,30747.0,93879.0,12379.0,42554.0,11064.0,76391.0,16676.0,100477.0,5378.0,71468.0,37582.0,3416.0,28250.0,13176.0,19210.0,42043.0,30209.0,15298.0,23425.0,10582.0,13584.0,151247.0,144803.0,,37013.0,7318.0,13879.0,20812.0,430237.0,7931.0,11786.0,11681.0,8630.0,,,26075.0,17682.0,13089.0,24173.0,33369.0,20942.0,485266.0,,83908.0,7034.0,94779.0,25183.0,10630.0,67912.0,14088.0,17605.0,8276.0,31199.0,9859.0,79697.0,73012.0,54938.0,3016.0,46883.0,5336.0,29750.0,26465.0,134095.0,7495.0,12402.0,81242.0,41256.0,5349.0,41134.0,22093.0,44879.0,39667.0,5124.0,51852.0,71770.0,18044.0,78253.0,30993.0,267022.0,13650.0,14214.0,12316.0,5368.0,37659.0,101865.0,41125.0,22310.0,27106.0,47709.0,73530.0,14380.0,20688.0,14939.0,38882.0,23677.0,64244.0,12518.0,18805.0,85132.0,98719.0,117460.0,101440.0,41530.0,31642.0,33167.0,,115424.0,37213.0,,13793.0,14980.0,447.0,,83910.0,8521.0,20830.0,46739.0,25111.0,124771.0,84647.0,4202.0,43268.0,10503.0,433107.0,32123.0,54082.0,15056.0,21600.0,31178.0,12778.0,34022.0,142962.0,7506.0,807.0,37465.0,17052.0,109097.0,18988.0,34656.0,133945.0,25454.0,60316.0,51363.0,187769.0,8462.0,40004.0,56715.0,158452.0,28738.0,46107.0,20250.0
